"","year","state","event_type","fscale","total_economic_cost","lat","lng","casualties"
"435",1996,"KS","TORNADO",0,0,39.59,-101.22,0
"436",1996,"KS","TORNADO",0,0,39.52,-100.53,0
"437",1996,"KS","TORNADO",0,0,39.54,-100.52,0
"438",1996,"KS","TORNADO",1,0,39.49,-100.4,0
"439",1996,"KS","TORNADO",1,0,37.43,-99.38,0
"440",1996,"KS","TORNADO",1,0.04,37.06,-101.06,0
"441",1996,"KS","TORNADO",1,0.15,37.1,-101.04,0
"442",1996,"KS","TORNADO",3,2.15,37.38,-100.39,0
"443",1996,"KS","TORNADO",1,0.85,37.53,-100.21,0
"444",1996,"KS","TORNADO",1,0.05,38.35,-101.29,0
"445",1996,"KS","TORNADO",1,0.065,37.56,-100.21,0
"446",1996,"KS","TORNADO",0,0,37.02,-95.13,0
"447",1996,"KS","TORNADO",1,0.1,37.32,-94.39,0
"448",1996,"KS","TORNADO",0,0,38.29,-101.55,0
"449",1996,"KS","TORNADO",0,0,37.07,-101.43,0
"450",1996,"KS","TORNADO",0,0,37.08,-101.4,0
"451",1996,"KS","TORNADO",0,0,37.07,-101.39,0
"452",1996,"KS","TORNADO",0,0,38.26,-99.52,0
"453",1996,"KS","TORNADO",1,0.05,38.25,-99.52,0
"454",1996,"KS","TORNADO",1,0.01,38.25,-99.35,0
"455",1996,"KS","TORNADO",0,0,37.05,-101.29,0
"456",1996,"KS","TORNADO",0,0,39.08,-94.58,0
"457",1996,"KS","TORNADO",1,0.25,39.09,-95.07,0
"458",1996,"KS","TORNADO",1,0.602,39.06,-95.26,0
"459",1996,"KS","TORNADO",0,0,39.45,-100.37,0
"460",1996,"KS","TORNADO",0,0,38.06,-99.06,0
"461",1996,"KS","TORNADO",0,0,38.03,-98.56,0
"462",1996,"KS","TORNADO",0,0,37.35,-99.22,0
"463",1996,"KS","TORNADO",1,0,38.54,-101.58,0
"464",1996,"KS","TORNADO",0,0,39.13,-96.49,0
"465",1996,"KS","TORNADO",0,0,39.32,-100.33,0
"466",1996,"KS","TORNADO",0,0,39.48,-99.55,0
"467",1996,"KS","TORNADO",0,0,39.41,-100.31,0
"468",1996,"KS","TORNADO",0,0,39.41,-100.17,0
"469",1996,"KS","TORNADO",0,0,39.23,-100.08,0
"470",1996,"KS","TORNADO",0,0,39.29,-101.33,0
"471",1996,"KS","TORNADO",0,0,39.37,-96.08,0
"472",1996,"KS","TORNADO",1,0.047,39.28,-101.01,0
"473",1996,"KS","TORNADO",0,0,38.29,-101.02,0
"474",1996,"KS","TORNADO",0,0,39.46,-101.42,0
"475",1996,"KS","TORNADO",0,0,39.34,-101.22,0
"476",1996,"KS","TORNADO",0,0,39.23,-101.21,0
"477",1996,"KS","TORNADO",0,0,39.24,-101.07,0
"478",1996,"KS","TORNADO",0,0,39.06,-101.09,0
"479",1996,"KS","TORNADO",0,0,39.14,-101.03,0
"480",1996,"KS","TORNADO",0,0,39.13,-101.23,0
"481",1996,"KS","TORNADO",0,0,37.45,-102,0
"482",1996,"KS","TORNADO",0,0,37.45,-101.51,0
"483",1996,"KS","TORNADO",1,0.15,38.13,-100.51,0
"484",1996,"KS","TORNADO",0,0,39.17,-101.43,0
"485",1996,"KS","TORNADO",1,0,39.12,-101.43,0
"486",1996,"KS","TORNADO",0,0,38.49,-99.26,0
"487",1996,"KS","TORNADO",0,0,38.14,-100.52,0
"488",1996,"KS","TORNADO",1,0.005,39.51,-100.51,0
"489",1996,"KS","TORNADO",0,0,39.3,-101.19,0
"490",1996,"KS","TORNADO",0,0,39.49,-100.25,0
"491",1996,"KS","TORNADO",0,0,37.44,-100.21,0
"492",1996,"KY","TORNADO",1,0.075,37.05,-88.38,2
"493",1996,"KY","TORNADO",1,0.3,38.03,-85.32,0
"494",1996,"KY","TORNADO",1,0.015,37.05,-85.54,4
"495",1996,"KY","TORNADO",1,0.04,37.06,-85.48,0
"496",1996,"KY","TORNADO",1,0.04,37.07,-85.43,0
"497",1996,"KY","TORNADO",0,0.02,37.11,-85.37,0
"498",1996,"KY","TORNADO",2,1.5,37.27,-84.46,7
"499",1996,"KY","TORNADO",1,0.02,37.19,-84.28,0
"500",1996,"KY","TORNADO",1,0.02,37.19,-84.3,0
"501",1996,"KY","TORNADO",1,0.016,37.21,-84.29,0
"502",1996,"KY","TORNADO",2,12.8,37.34,-84.18,10
"503",1996,"KY","TORNADO",1,0.2,37.37,-84.01,0
"504",1996,"KY","TORNADO",0,0,37.48,-85.06,0
"505",1996,"KY","TORNADO",1,0.5,37.57,-86.11,10
"506",1996,"KY","TORNADO",1,0.01,38.47,-84.53,7
"507",1996,"KY","TORNADO",2,0.075,38.47,-84.22,2
"508",1996,"KY","TORNADO",1,0,38.09,-85.45,0
"509",1996,"KY","TORNADO",4,100,38.06,-85.44,10
"510",1996,"KY","TORNADO",3,1,38.03,-85.29,0
"511",1996,"KY","TORNADO",0,0,37.59,-85.06,0
"512",1996,"KY","TORNADO",2,1,37.59,-84.58,1
"513",1996,"KY","TORNADO",0,0,36.53,-86.01,0
"514",1996,"KY","TORNADO",0,0,37.58,-84.54,0
"515",1996,"KY","TORNADO",0,0,37.55,-84.38,0
"516",1996,"KY","TORNADO",0,0,37.59,-84.34,0
"517",1996,"KY","TORNADO",0,0.01,38.24,-84.19,0
"518",1996,"KY","TORNADO",0,0,37.27,-84.46,0
"519",1996,"KY","TORNADO",0,0,36.4,-85.13,0
"520",1996,"KY","TORNADO",0,0.5,36.4,-86.51,0
"521",1996,"KY","TORNADO",0,0,36.49,-86.38,0
"522",1996,"KY","TORNADO",0,0.1,37.11,-85.55,5
"523",1996,"LA","TORNADO",2,5,32.29,-93.45,30
"524",1996,"LA","TORNADO",2,0,32.31,-93.43,0
"525",1996,"LA","TORNADO",1,0.015,30.34,-92.19,3
"526",1996,"LA","TORNADO",0,0,32.28,-91.38,0
"527",1996,"LA","TORNADO",0,0.015,30.51,-93.22,0
"528",1996,"LA","TORNADO",0,0,30.16,-89.4,0
"529",1996,"LA","TORNADO",0,0.0075,31.23,-92.41,0
"530",1996,"LA","TORNADO",0,0,32.11,-93.43,0
"531",1996,"LA","TORNADO",2,0.5,32.15,-91.13,1
"532",1996,"LA","TORNADO",0,0,30.02,-91.53,0
"533",1996,"LA","TORNADO",0,0,29.08,-90.11,0
"534",1996,"LA","TORNADO",1,0.1,32.06,-93.37,0
"535",1996,"LA","TORNADO",1,0,32.1,-93.29,0
"536",1996,"LA","TORNADO",0,0.05,29.59,-90.09,0
"537",1996,"LA","TORNADO",1,0.04,30.32,-91.06,0
"538",1996,"LA","TORNADO",0,0.015,29.57,-90.19,0
"539",1996,"LA","TORNADO",1,0.06,32.3,-92.07,0
"540",1996,"LA","TORNADO",1,0.07,32.11,-93.49,0
"541",1996,"LA","TORNADO",2,2,32.32,-92.47,11
"542",1996,"LA","TORNADO",0,0.03,29.49,-93.08,0
"543",1996,"ME","TORNADO",2,0.015,44.17,-69.58,0
"544",1996,"MD","TORNADO",1,0.15,39.23,-77.13,0
"545",1996,"MD","TORNADO",0,0.2,38.48,-76.51,0
"546",1996,"MD","TORNADO",1,0.5,38.5,-76.46,0
"547",1996,"MD","TORNADO",1,0.1,38.48,-76.43,0
"548",1996,"MD","TORNADO",1,0.1,38.18,-76.3,0
"549",1996,"MD","TORNADO",1,0.15,38.31,-76.49,0
"550",1996,"MD","TORNADO",0,0.04,38.3,-76.13,0
"551",1996,"MD","TORNADO",1,0.12,38.44,-76.42,0
"552",1996,"MD","TORNADO",0,0.014,38.28,-76.59,0
"553",1996,"MD","TORNADO",0,0.015,39.44,-77.34,0
"554",1996,"MD","TORNADO",2,0.475,39.23,-77.42,0
"555",1996,"MD","TORNADO",1,0.13,39.2,-77.38,0
"556",1996,"MD","TORNADO",1,0.03,39.14,-77.28,0
"557",1996,"MD","TORNADO",3,5.02,39.3,-76.59,3
"558",1996,"MD","TORNADO",0,0.005,39.05,-77.21,0
"559",1996,"MD","TORNADO",1,0.08,39.26,-76.51,0
"560",1996,"MD","TORNADO",0,0,39.19,-76.35,0
"561",1996,"MD","TORNADO",0,0.015,38.16,-75.05,0
"562",1996,"MD","TORNADO",0,0.015,39.17,-76.51,0
"563",1996,"MD","TORNADO",0,0.075,39.41,-77.03,0
"564",1996,"MD","TORNADO",1,0.75,39.16,-76.31,1
"565",1996,"MD","TORNADO",1,0.05,38.57,-76.13,0
"566",1996,"MI","TORNADO",0,5e-04,42.22,-85.27,0
"567",1996,"MI","TORNADO",0,0,41.46,-83.45,0
"568",1996,"MI","TORNADO",0,0,43.15,-84.38,0
"569",1996,"MI","TORNADO",0,0,43,-83.44,0
"570",1996,"MI","TORNADO",0,0.002,42.29,-83.28,0
"571",1996,"MI","TORNADO",1,0.5,43.41,-84.54,0
"572",1996,"MI","TORNADO",3,5,43.2,-83.45,0
"573",1996,"MI","TORNADO",1,0,43.08,-82.57,0
"574",1996,"MI","TORNADO",1,0.04,43.08,-82.57,0
"575",1996,"MI","TORNADO",2,0.025,43.08,-82.47,0
"576",1996,"MI","TORNADO",0,0.002,43.54,-85.15,0
"577",1996,"MI","TORNADO",0,0,46,-84.8,0
"578",1996,"MI","TORNADO",1,0.005,43.07,-85.3,0
"579",1996,"MN","TORNADO",0,0,45.24,-96.21,0
"580",1996,"MN","TORNADO",2,0.3,46.58,-96.13,0
"581",1996,"MN","TORNADO",1,0.1,46.53,-96.06,0
"582",1996,"MN","TORNADO",0,0.01,43.4,-96.19,0
"583",1996,"MN","TORNADO",3,1.5,45.23,-96.34,0
"584",1996,"MN","TORNADO",1,0.06,46.06,-96.24,0
"585",1996,"MN","TORNADO",0,0,44.46,-94.53,0
"586",1996,"MN","TORNADO",0,0,44.44,-94.37,0
"587",1996,"MN","TORNADO",0,0,47.48,-96.49,0
"588",1996,"MN","TORNADO",0,0,47.48,-96.52,0
"589",1996,"MN","TORNADO",0,0,44.45,-93.53,0
"590",1996,"MN","TORNADO",0,0,43.39,-94.28,0
"591",1996,"MS","TORNADO",0,0.03,34.12,-88.56,1
"592",1996,"MN","TORNADO",0,0,44.21,-94.39,0
"593",1996,"MN","TORNADO",0,0,44.41,-92.47,0
"594",1996,"MN","TORNADO",0,0,47.37,-96.46,0
"595",1996,"MN","TORNADO",0,0,45.2,-95.46,0
"596",1996,"MN","TORNADO",0,0,48.22,-96.2,0
"597",1996,"MN","TORNADO",0,0,45.17,-92.59,0
"598",1996,"MN","TORNADO",0,0,45.34,-96.34,0
"599",1996,"MN","TORNADO",1,0,45.48,-96.3,0
"600",1996,"MN","TORNADO",1,0,45.16,-95.41,0
"601",1996,"MN","TORNADO",1,0,45.23,-95.05,0
"602",1996,"MN","TORNADO",1,0,45.34,-95.41,0
"603",1996,"MN","TORNADO",2,0,45.49,-95.29,4
"604",1996,"MN","TORNADO",1,0,45.56,-95.26,2
"605",1996,"MN","TORNADO",2,0.4,46.19,-95.22,1
"606",1996,"MN","TORNADO",1,0,45.25,-94.07,0
"607",1996,"MN","TORNADO",2,0,45.35,-94.38,3
"608",1996,"MN","TORNADO",2,0.75,46.35,-95.06,0
"609",1996,"MN","TORNADO",1,0,45.36,-93.16,1
"610",1996,"MN","TORNADO",0,0,47,-94.57,0
"611",1996,"MN","TORNADO",2,0.05,46.35,-93.53,0
"612",1996,"MN","TORNADO",0,0.05,43.32,-95.28,0
"613",1996,"MN","TORNADO",0,0,44.47,-93.48,0
"614",1996,"MS","TORNADO",0,5e-05,34.53,-89.41,0
"615",1996,"MS","TORNADO",0,0,30.4,-88.3,0
"616",1996,"MS","TORNADO",1,0.025,31.24,-89.08,0
"617",1996,"MS","TORNADO",1,0.015,31.26,-88.57,0
"618",1996,"MO","TORNADO",0,0.02,37.29,-93.17,0
"619",1996,"MO","TORNADO",0,0,37.34,-93.21,0
"620",1996,"MO","TORNADO",1,0.05,37.3,-92.56,0
"621",1996,"MO","TORNADO",1,0.5,37.3,-92.51,1
"622",1996,"MO","TORNADO",0,0.05,37.4,-93.48,0
"623",1996,"MS","TORNADO",2,0.7,30.49,-89.4,10
"624",1996,"MS","TORNADO",1,0.1,30.43,-89.34,0
"625",1996,"MS","TORNADO",1,0.1,30.58,-89.17,0
"626",1996,"MS","TORNADO",2,0.15,31.21,-88.51,4
"627",1996,"MS","TORNADO",1,0.05,31.26,-88.47,0
"628",1996,"MS","TORNADO",1,0.05,31.07,-89.02,0
"629",1996,"MS","TORNADO",1,0.04,31.14,-88.51,0
"630",1996,"MS","TORNADO",1,0.15,31.14,-90.11,5
"631",1996,"MS","TORNADO",1,0.1,31.58,-90.18,0
"632",1996,"MS","TORNADO",1,0.05,32.04,-90.06,0
"633",1996,"MS","TORNADO",0,0.004,32.01,-90.13,0
"634",1996,"MS","TORNADO",1,0.015,31.22,-90,0
"635",1996,"MS","TORNADO",1,0.01,31.27,-88.53,0
"636",1996,"MS","TORNADO",0,0.04,31.26,-88.38,0
"637",1996,"MS","TORNADO",0,0.001,30.23,-89.05,0
"638",1996,"MS","TORNADO",0,0,30.23,-89.05,0
"639",1996,"MS","TORNADO",1,0.1,33.28,-89.52,0
"640",1996,"MS","TORNADO",2,0.1,32.22,-90.58,0
"641",1996,"MS","TORNADO",0,0.1,30.23,-88.37,0
"642",1996,"MS","TORNADO",0,0.6,34.12,-88.42,3
"643",1996,"MS","TORNADO",0,0.005,34.46,-89.27,0
"644",1996,"MS","TORNADO",1,0.05,32,-89.47,2
"645",1996,"MS","TORNADO",1,0.03,32.02,-89.41,0
"646",1996,"MS","TORNADO",0,0,30.22,-89.26,0
"647",1996,"MS","TORNADO",1,0,31.1,-90.39,0
"648",1996,"MO","TORNADO",1,0.05,36.11,-89.52,0
"649",1996,"MO","TORNADO",1,0.75,36.47,-89.23,1
"650",1996,"MO","TORNADO",1,0.04,36.51,-90.38,0
"651",1996,"MO","TORNADO",1,0.075,36.52,-89.52,0
"652",1996,"MO","TORNADO",0,0,38.01,-90.13,0
"653",1996,"MO","TORNADO",0,0,37.36,-90.17,0
"654",1996,"MO","TORNADO",3,5,37.44,-89.52,0
"655",1996,"MO","TORNADO",2,0.1,36.36,-90.52,0
"656",1996,"MO","TORNADO",2,0.3,36.48,-90.32,0
"657",1996,"MO","TORNADO",1,0.7,36.41,-89.59,0
"658",1996,"MO","TORNADO",0,0.1,37.06,-92.47,0
"659",1996,"MO","TORNADO",1,12,37.05,-94.31,12
"660",1996,"MO","TORNADO",1,1,37.05,-94.31,0
"661",1996,"MO","TORNADO",1,0.07,40.34,-95.27,0
"662",1996,"MO","TORNADO",0,0,39.18,-91.16,0
"663",1996,"MO","TORNADO",1,0.005,37.34,-94.34,0
"664",1996,"MO","TORNADO",1,0,38.46,-94,0
"665",1996,"MO","TORNADO",1,0.005,37.38,-94.32,0
"666",1996,"MO","TORNADO",0,0,38.56,-93.39,0
"667",1996,"MO","TORNADO",0,0,38.38,-90.28,0
"668",1996,"NE","TORNADO",0,0.01,41.54,-101.42,0
"669",1996,"NE","TORNADO",0,0,41.07,-102.3,0
"670",1996,"MO","TORNADO",0,0,38.26,-90.47,0
"671",1996,"MO","TORNADO",1,0.035,36.48,-94.15,0
"672",1996,"MO","TORNADO",0,0,37.44,-91.13,0
"673",1996,"MO","TORNADO",0,0,37.1,-91.51,0
"674",1996,"MT","TORNADO",0,0,45.18,-106.59,0
"675",1996,"MT","TORNADO",0,0,46.24,-111.08,0
"676",1996,"MT","TORNADO",1,0,45.45,-107.36,0
"677",1996,"MT","TORNADO",0,0,46.49,-106.1,0
"678",1996,"MT","TORNADO",2,0.025,47.24,-109.48,0
"679",1996,"MT","TORNADO",0,0,48.33,-110.57,0
"680",1996,"MT","TORNADO",1,0,45.27,-105.21,0
"681",1996,"MT","TORNADO",0,0,46.39,-104.02,0
"682",1996,"NE","TORNADO",0,0,41.58,-103.32,0
"683",1996,"NE","TORNADO",2,12,40.17,-96.49,15
"684",1996,"NE","TORNADO",1,2.5,40.05,-97.32,0
"685",1996,"NE","TORNADO",1,0.25,40.08,-97.2,0
"686",1996,"NE","TORNADO",1,0.35,40.11,-97,0
"687",1996,"NE","TORNADO",0,0,40.01,-101.31,0
"688",1996,"NE","TORNADO",0,0.001,40.47,-97.01,0
"689",1996,"NE","TORNADO",0,0,40.48,-96.4,0
"690",1996,"NE","TORNADO",0,0,40.08,-98.39,0
"691",1996,"NE","TORNADO",0,0,40.01,-98.11,0
"692",1996,"NE","TORNADO",1,0.03,41.33,-103.31,0
"693",1996,"NE","TORNADO",1,0.25,41.21,-102,0
"694",1996,"NE","TORNADO",0,0,42.05,-103.2,0
"695",1996,"NE","TORNADO",1,0.02,41.43,-103.06,0
"696",1996,"NE","TORNADO",0,0,41.56,-102.54,0
"697",1996,"NE","TORNADO",0,0,40.55,-101.32,0
"698",1996,"NE","TORNADO",0,0,42.41,-102.12,0
"699",1996,"NE","TORNADO",0,0,42.39,-102.17,0
"700",1996,"NE","TORNADO",2,1,42.31,-98.46,0
"701",1996,"NE","TORNADO",1,0.25,42.3,-98.22,0
"702",1996,"NE","TORNADO",0,0,42.26,-98.16,0
"703",1996,"NE","TORNADO",0,0.025,42.2,-98.15,0
"704",1996,"NE","TORNADO",1,0.045,41.56,-96.49,0
"705",1996,"NE","TORNADO",0,0.03,41.48,-97.02,0
"706",1996,"NE","TORNADO",0,0.02,41.43,-97,0
"707",1996,"NE","TORNADO",1,0.3,41.4,-96.46,0
"708",1996,"NE","TORNADO",0,0,41.29,-96.56,0
"709",1996,"NE","TORNADO",1,0.3,41.3,-96.22,0
"710",1996,"NE","TORNADO",1,0.05,41.27,-96.33,0
"711",1996,"NE","TORNADO",0,0,41.19,-96.49,0
"712",1996,"NE","TORNADO",1,0.15,41.2,-96.58,0
"713",1996,"NE","TORNADO",0,0.01,41.08,-96.58,0
"714",1996,"NE","TORNADO",0,0,40.51,-96.09,0
"715",1996,"NE","TORNADO",0,0.12,42.21,-97.47,0
"716",1996,"NE","TORNADO",0,0.003,42.14,-97.29,0
"717",1996,"NE","TORNADO",0,0.01,40.07,-95.5,0
"718",1996,"NE","TORNADO",0,0,42.55,-101.42,0
"719",1996,"NE","TORNADO",0,0,42.37,-100.53,0
"720",1996,"NE","TORNADO",0,0,41.19,-101.01,0
"721",1996,"NE","TORNADO",0,0,41.04,-100.52,0
"722",1996,"NE","TORNADO",0,0,40.52,-100.47,0
"723",1996,"NE","TORNADO",0,0.1,40.06,-99.09,0
"724",1996,"NE","TORNADO",0,0.05,41.29,-97.47,0
"725",1996,"NE","TORNADO",0,0.004,41.28,-97.39,0
"726",1996,"NE","TORNADO",0,0.05,42.26,-96.34,0
"727",1996,"NE","TORNADO",0,0,42.06,-103.22,0
"728",1996,"NE","TORNADO",0,0,41.51,-103.3,0
"729",1996,"NE","TORNADO",0,0,42.22,-102.53,0
"730",1996,"NE","TORNADO",0,0,41.34,-102.58,0
"731",1996,"NJ","TORNADO",0,0,40.13,-74.45,0
"732",1996,"NE","TORNADO",0,0.03,40.48,-98.31,0
"733",1996,"NE","TORNADO",1,0,40.03,-101.46,0
"734",1996,"NE","TORNADO",0,0,40.16,-100.24,0
"735",1996,"NE","TORNADO",2,0.75,40.16,-100.25,0
"736",1996,"NE","TORNADO",1,0,40.14,-100.25,0
"737",1996,"NE","TORNADO",0,0.04,41.09,-99.01,0
"738",1996,"NE","TORNADO",1,0.005,42.3,-99.24,1
"739",1996,"NE","TORNADO",1,0.15,42.45,-98.39,3
"740",1996,"NE","TORNADO",0,0,42.34,-97.59,0
"741",1996,"NV","TORNADO",0,0,40.57,-115.36,0
"742",1996,"NJ","TORNADO",0,0.01,40.27,-74.24,0
"743",1996,"NM","TORNADO",0,0,35.46,-103.2,0
"744",1996,"NM","TORNADO",0,0.015,36.09,-103.08,0
"745",1996,"NM","TORNADO",0,0,35.22,-103.38,0
"746",1996,"NM","TORNADO",0,0,33.38,-103.12,0
"747",1996,"NM","TORNADO",0,0,33.28,-103.2,0
"748",1996,"NM","TORNADO",0,0,36.18,-103.22,0
"749",1996,"NM","TORNADO",0,0,35.59,-103.14,0
"750",1996,"NM","TORNADO",0,0,35.55,-103.27,0
"751",1996,"NM","TORNADO",0,0,34.23,-103.35,0
"752",1996,"NM","TORNADO",0,0,36.22,-103.53,0
"753",1996,"NM","TORNADO",2,1.68,36.3,-104.55,5
"754",1996,"NM","TORNADO",0,0,36.45,-104,0
"755",1996,"NM","TORNADO",0,0,36.04,-105.07,0
"756",1996,"NM","TORNADO",0,0,34.41,-105.27,0
"757",1996,"NM","TORNADO",0,0,32.32,-104.06,0
"758",1996,"NM","TORNADO",0,0,36.45,-103.36,0
"759",1996,"NY","TORNADO",0,0,41.27,-74.25,0
"760",1996,"NY","TORNADO",1,0.065,42.44,-77.24,0
"761",1996,"NY","TORNADO",1,0.075,42.42,-77.16,0
"762",1996,"NY","TORNADO",1,0.03,42.59,-77.24,0
"763",1996,"NY","TORNADO",0,0.035,43.29,-76.44,3
"764",1996,"NY","TORNADO",0,0.022,42.28,-77.47,0
"765",1996,"NY","TORNADO",0,0,43.08,-75.35,0
"766",1996,"NY","TORNADO",1,0.5,41.39,-74.42,1
"767",1996,"NY","TORNADO",1,0.5,41.39,-74.42,1
"768",1996,"NY","TORNADO",0,0.075,42.26,-75.36,0
"769",1996,"NY","TORNADO",0,0.075,42.26,-75.36,0
"770",1996,"NC","TORNADO",0,0.03,35.16,-75.33,0
"771",1996,"NC","TORNADO",1,0.2,34.42,-80.34,0
"772",1996,"NC","TORNADO",0,0,34.32,-78.03,0
"773",1996,"NC","TORNADO",0,0,34.32,-78.05,0
"774",1996,"NC","TORNADO",1,0.03,34.5,-78.03,0
"775",1996,"NC","TORNADO",2,0.45,34.54,-77.57,0
"776",1996,"NC","TORNADO",2,0.07,34.55,-77.57,3
"777",1996,"NC","TORNADO",2,0.2,34.55,-77.57,0
"778",1996,"NC","TORNADO",1,0.075,34.57,-77.56,0
"779",1996,"NC","TORNADO",2,0,35.01,-77.57,0
"780",1996,"NC","TORNADO",0,0,35.09,-77.44,0
"781",1996,"NC","TORNADO",0,0,35.16,-77.36,0
"782",1996,"NC","TORNADO",1,0.2,35.16,-77.36,0
"783",1996,"NC","TORNADO",0,0,35.19,-77.35,0
"784",1996,"NC","TORNADO",2,0.15,35.28,-77.32,0
"785",1996,"NC","TORNADO",0,0.025,35.31,-77.23,0
"786",1996,"NC","TORNADO",1,0.025,35.29,-77.23,0
"787",1996,"NC","TORNADO",0,0.01,35.47,-78.23,0
"788",1996,"NC","TORNADO",1,3,35.47,-78.23,26
"789",1996,"NC","TORNADO",1,0.05,35.57,-78.07,0
"790",1996,"NC","TORNADO",2,1,35.53,-78.16,5
"791",1996,"NC","TORNADO",0,0.02,35.34,-82.01,0
"792",1996,"NC","TORNADO",1,0.05,36.11,-81.39,2
"793",1996,"NC","TORNADO",0,0,35.01,-77.29,0
"794",1996,"NC","TORNADO",0,0,34.09,-78.36,0
"795",1996,"NC","TORNADO",0,0,34.58,-77.14,0
"796",1996,"NC","TORNADO",1,0.01,36.17,-79.44,0
"797",1996,"NC","TORNADO",0,0,34.3,-78.5,0
"798",1996,"NC","TORNADO",1,0.25,35.35,-80.49,0
"799",1996,"NC","TORNADO",1,0.2,35.35,-80.4,0
"800",1996,"NC","TORNADO",1,0.15,35.39,-80.29,0
"801",1996,"NC","TORNADO",0,0.05,36.27,-77.16,0
"802",1996,"NC","TORNADO",0,0,35.42,-78.07,0
"803",1996,"NC","TORNADO",0,0.05,35.47,-78.48,0
"804",1996,"NC","TORNADO",0,0,34.43,-76.51,0
"805",1996,"NC","TORNADO",0,0,35.04,-76.59,0
"806",1996,"NC","TORNADO",1,0.06,36.3,-79.14,0
"807",1996,"NC","TORNADO",0,0,33.55,-78.02,0
"808",1996,"NC","TORNADO",0,0,34.37,-79,0
"809",1996,"NC","TORNADO",0,0.001,35.18,-81.33,0
"810",1996,"NC","TORNADO",0,0,34.25,-79.03,0
"811",1996,"NC","TORNADO",2,0.2,35.15,-78.32,0
"812",1996,"NC","TORNADO",1,0.04,35.07,-78.02,0
"813",1996,"NC","TORNADO",2,1,35.13,-77.35,1
"814",1996,"NC","TORNADO",1,1,35.33,-77.46,1
"815",1996,"NC","TORNADO",1,0.02,35.19,-77.23,0
"816",1996,"NC","TORNADO",0,0,35.48,-75.37,1
"817",1996,"NC","TORNADO",0,0.1,33.57,-78.16,0
"818",1996,"NC","TORNADO",1,0.06,34.45,-77.25,0
"819",1996,"NC","TORNADO",0,0,34.1,-77.55,0
"820",1996,"NC","TORNADO",0,0.01,35.14,-75.38,0
"821",1996,"NC","TORNADO",1,0.015,35.11,-77.03,0
"822",1996,"NC","TORNADO",1,0.03,35.3,-76.59,1
"823",1996,"NC","TORNADO",2,0.03,35.29,-76.52,0
"824",1996,"NC","TORNADO",0,0,34.41,-78.27,0
"825",1996,"NC","TORNADO",0,0.005,34.37,-78.45,0
"826",1996,"ND","TORNADO",0,0,48.21,-99.12,0
"827",1996,"ND","TORNADO",0,0.013,46.14,-100.38,0
"828",1996,"ND","TORNADO",0,0,46.43,-101.59,0
"829",1996,"ND","TORNADO",0,0,46.16,-100.2,0
"830",1996,"ND","TORNADO",0,0.025,46.08,-100.1,0
"831",1996,"ND","TORNADO",1,0.1,46.04,-96.54,0
"832",1996,"ND","TORNADO",0,0,46.56,-101.25,0
"833",1996,"ND","TORNADO",0,0,47.05,-101.17,0
"834",1996,"ND","TORNADO",0,0,46.5,-101.13,0
"835",1996,"ND","TORNADO",0,0,46.48,-101.16,0
"836",1996,"ND","TORNADO",0,0,48.22,-99.01,0
"837",1996,"ND","TORNADO",0,0,47.5,-99.07,0
"838",1996,"ND","TORNADO",0,0,47.1,-96.57,0
"839",1996,"ND","TORNADO",0,0,47.29,-100.46,0
"840",1996,"ND","TORNADO",1,0,47.35,-100.36,0
"841",1996,"ND","TORNADO",1,0.075,47.24,-100.43,0
"842",1996,"ND","TORNADO",0,0,47.4,-99.1,0
"843",1996,"ND","TORNADO",0,0,47.37,-99.08,0
"844",1996,"ND","TORNADO",0,0.05,47.53,-98.21,0
"845",1996,"ND","TORNADO",0,0.75,46.16,-100.14,0
"846",1996,"ND","TORNADO",0,0,48.17,-99.19,0
"847",1996,"ND","TORNADO",0,0,48.54,-103.43,0
"848",1996,"ND","TORNADO",0,0,48.52,-103,0
"849",1996,"ND","TORNADO",0,0,47.56,-102.58,0
"850",1996,"ND","TORNADO",0,0,47.49,-102.29,0
"851",1996,"OH","TORNADO",0,0,41.17,-82.49,0
"852",1996,"OH","TORNADO",0,0.0025,41.17,-83.51,0
"853",1996,"OH","TORNADO",1,0.3,40.48,-81.42,2
"854",1996,"OH","TORNADO",1,0.025,38.5,-83.04,0
"855",1996,"OH","TORNADO",1,0.25,38.58,-82.2,0
"856",1996,"OH","TORNADO",0,0.03,38.48,-84.13,0
"857",1996,"OH","TORNADO",0,0.005,38.42,-83.06,0
"858",1996,"OH","TORNADO",0,0.01,39.54,-83.59,0
"859",1996,"OH","TORNADO",1,0.03,40.59,-81.42,0
"860",1996,"OH","TORNADO",0,0.01,40.29,-82.54,0
"861",1996,"OK","TORNADO",0,0,36.18,-97.15,0
"862",1996,"OK","TORNADO",0,0,34.14,-97.16,0
"863",1996,"OK","TORNADO",1,0.005,34.27,-97.3,0
"864",1996,"OK","TORNADO",0,0,34.52,-99.01,0
"865",1996,"OK","TORNADO",1,0,34.14,-97.35,0
"866",1996,"OK","TORNADO",1,0,34.14,-97.36,0
"867",1996,"OK","TORNADO",0,0,34.1,-97.29,0
"868",1996,"OK","TORNADO",0,0,34.21,-97.29,0
"869",1996,"OK","TORNADO",0,0,34.18,-97.25,0
"870",1996,"OK","TORNADO",0,0,34.34,-97.02,0
"871",1996,"OK","TORNADO",1,0.15,36.34,-96.1,0
